# Source     : all
# Name       : sampledSurface
# Cells      : 559600
# Volume     : 4.859558e-09
# Scale factor: 1.000000e+00
# Time       	volIntegrateU
0.01265      	4.954970e-09 -1.400210e-12 -9.042071e-18
0.01266      	4.954970e-09 -1.502861e-12 -9.049577e-18
0.01267      	4.954970e-09 -1.606578e-12 -9.044589e-18
0.01268      	4.954970e-09 -1.711191e-12 -9.052935e-18
0.01269      	4.954970e-09 -1.816474e-12 -9.047843e-18
0.0127       	4.954970e-09 -1.922258e-12 -9.056803e-18
0.01271      	4.954970e-09 -2.028210e-12 -9.051333e-18
0.01272      	4.954970e-09 -2.134179e-12 -9.059702e-18
0.01273      	4.954970e-09 -2.239832e-12 -9.054468e-18
0.01274      	4.954970e-09 -2.345008e-12 -9.063392e-18
0.01275      	4.954970e-09 -2.449361e-12 -9.058799e-18
0.01276      	4.954970e-09 -2.552703e-12 -9.067528e-18
0.01277      	4.954971e-09 -2.654748e-12 -9.062695e-18
0.01278      	4.954971e-09 -2.755309e-12 -9.070789e-18
0.01279      	4.954971e-09 -2.854146e-12 -9.066216e-18
0.0128       	4.954971e-09 -2.950988e-12 -9.074508e-18
0.01281      	4.954971e-09 -3.045503e-12 -9.070924e-18
0.01282      	4.954971e-09 -3.137602e-12 -9.078068e-18
0.01283      	4.954971e-09 -3.227028e-12 -9.074957e-18
0.01284      	4.954971e-09 -3.313503e-12 -9.081603e-18
0.01285      	4.954971e-09 -3.396893e-12 -9.078909e-18
0.01286      	4.954971e-09 -3.476842e-12 -9.085061e-18
0.01287      	4.954971e-09 -3.553196e-12 -9.083672e-18
0.01288      	4.954971e-09 -3.625723e-12 -9.088028e-18
0.01289      	4.954971e-09 -3.694390e-12 -9.088110e-18
0.0129       	4.954971e-09 -3.758807e-12 -9.090892e-18
0.01291      	4.954971e-09 -3.818892e-12 -9.091929e-18
0.01292      	4.954971e-09 -3.874503e-12 -9.093599e-18
0.01293      	4.954971e-09 -3.925385e-12 -9.095500e-18
0.01294      	4.954971e-09 -3.971400e-12 -9.095997e-18
0.01295      	4.954971e-09 -4.012460e-12 -9.098534e-18
0.01296      	4.954971e-09 -4.048398e-12 -9.097637e-18
0.01297      	4.954971e-09 -4.079126e-12 -9.100710e-18
0.01298      	4.954971e-09 -4.104462e-12 -9.099233e-18
0.01299      	4.954971e-09 -4.124359e-12 -9.102693e-18
0.013        	4.954971e-09 -4.138677e-12 -9.100427e-18
0.01301      	4.954971e-09 -4.147407e-12 -9.104010e-18
0.01302      	4.954971e-09 -4.150502e-12 -9.101311e-18
0.01303      	4.954971e-09 -4.147886e-12 -9.105009e-18
0.01304      	4.954971e-09 -4.139502e-12 -9.101992e-18
0.01305      	4.954971e-09 -4.125359e-12 -9.105705e-18
0.01306      	4.954971e-09 -4.105479e-12 -9.102521e-18
0.01307      	4.954971e-09 -4.079830e-12 -9.106359e-18
0.01308      	4.954971e-09 -4.048415e-12 -9.103317e-18
0.01309      	4.954971e-09 -4.011278e-12 -9.106740e-18
0.0131       	4.954971e-09 -3.968382e-12 -9.103532e-18
0.01311      	4.954971e-09 -3.919959e-12 -9.107521e-18
0.01312      	4.954971e-09 -3.865878e-12 -9.103328e-18
0.01313      	4.954971e-09 -3.806345e-12 -9.106943e-18
0.01314      	4.954971e-09 -3.741375e-12 -9.102723e-18
0.01315      	4.954971e-09 -3.671126e-12 -9.106249e-18
0.01316      	4.954971e-09 -3.595697e-12 -9.102070e-18
0.01317      	4.954971e-09 -3.515241e-12 -9.105497e-18
0.01318      	4.954971e-09 -3.429911e-12 -9.101183e-18
0.01319      	4.954971e-09 -3.339887e-12 -9.104648e-18
0.0132       	4.954970e-09 -3.245324e-12 -9.101048e-18
0.01321      	4.954970e-09 -3.146480e-12 -9.104780e-18
0.01322      	4.954970e-09 -3.043378e-12 -9.099944e-18
0.01323      	4.954970e-09 -2.936332e-12 -9.103772e-18
0.01324      	4.954970e-09 -2.825546e-12 -9.099010e-18
0.01325      	4.954970e-09 -2.711330e-12 -9.102505e-18
0.01326      	4.954970e-09 -2.593750e-12 -9.097700e-18
0.01327      	4.954970e-09 -2.473274e-12 -9.101465e-18
0.01328      	4.954970e-09 -2.350054e-12 -9.096821e-18
0.01329      	4.954970e-09 -2.224301e-12 -9.099913e-18
0.0133       	4.954970e-09 -2.096268e-12 -9.095317e-18
0.01331      	4.954970e-09 -1.966238e-12 -9.098334e-18
0.01332      	4.954969e-09 -1.834474e-12 -9.092898e-18
0.01333      	4.954969e-09 -1.701367e-12 -9.096226e-18
0.01334      	4.954969e-09 -1.567003e-12 -9.090889e-18
0.01335      	4.954969e-09 -1.432004e-12 -9.094917e-18
0.01336      	4.954969e-09 -1.296390e-12 -9.089326e-18
0.01337      	4.954969e-09 -1.160699e-12 -9.092933e-18
0.01338      	4.954969e-09 -1.025131e-12 -9.088017e-18
0.01339      	4.954969e-09 -8.901264e-13 -9.091964e-18
0.0134       	4.954969e-09 -7.558265e-13 -9.086895e-18
0.01341      	4.954969e-09 -6.226667e-13 -9.090142e-18
0.01342      	4.954968e-09 -4.908425e-13 -9.084405e-18
0.01343      	4.954968e-09 -3.608371e-13 -9.087721e-18
0.01344      	4.954968e-09 -2.327613e-13 -9.082476e-18
0.01345      	4.954968e-09 -1.070060e-13 -9.086252e-18
0.01346      	4.954968e-09 1.605884e-14 -9.080905e-18
0.01347      	4.954968e-09 1.361648e-13 -9.084174e-18
0.01348      	4.954968e-09 2.530524e-13 -9.078200e-18
0.01349      	4.954968e-09 3.662824e-13 -9.081528e-18
0.0135       	4.954968e-09 4.757731e-13 -9.076245e-18
0.01351      	4.954968e-09 5.810874e-13 -9.080111e-18
0.01352      	4.954967e-09 6.819293e-13 -9.074847e-18
0.01353      	4.954967e-09 7.780347e-13 -9.078222e-18
0.01354      	4.954967e-09 8.693376e-13 -9.072449e-18
0.01355      	4.954967e-09 9.554055e-13 -9.075875e-18
0.01356      	4.954967e-09 1.036159e-12 -9.070889e-18
0.01357      	4.954967e-09 1.111343e-12 -9.074882e-18
0.01358      	4.954967e-09 1.180628e-12 -9.070009e-18
0.01359      	4.954967e-09 1.243793e-12 -9.073491e-18
0.0136       	4.954967e-09 1.300847e-12 -9.068307e-18
0.01361      	4.954967e-09 1.351337e-12 -9.071851e-18
0.01362      	4.954967e-09 1.395227e-12 -9.067536e-18
0.01363      	4.954967e-09 1.432443e-12 -9.071580e-18
0.01364      	4.954967e-09 1.462725e-12 -9.067516e-18
0.01365      	4.954967e-09 1.486015e-12 -9.071149e-18
0.01366      	4.954967e-09 1.502277e-12 -9.066763e-18
0.01367      	4.954967e-09 1.511153e-12 -9.070610e-18
0.01368      	4.954967e-09 1.512916e-12 -9.066230e-18
0.01369      	4.954967e-09 1.507189e-12 -9.070332e-18
0.0137       	4.954967e-09 1.494253e-12 -9.065866e-18
0.01371      	4.954967e-09 1.473891e-12 -9.070315e-18
0.01372      	4.954967e-09 1.446090e-12 -9.067090e-18
0.01373      	4.954967e-09 1.410979e-12 -9.072245e-18
0.01374      	4.954967e-09 1.368505e-12 -9.068211e-18
0.01375      	4.954967e-09 1.318692e-12 -9.073154e-18
0.01376      	4.954967e-09 1.261551e-12 -9.070284e-18
0.01377      	4.954967e-09 1.197312e-12 -9.075663e-18
0.01378      	4.954967e-09 1.125919e-12 -9.072077e-18
0.01379      	4.954967e-09 1.047498e-12 -9.077557e-18
0.0138       	4.954967e-09 9.623301e-13 -9.074247e-18
0.01381      	4.954967e-09 8.703424e-13 -9.079623e-18
0.01382      	4.954967e-09 7.717812e-13 -9.076306e-18
0.01383      	4.954967e-09 6.668744e-13 -9.082361e-18
0.01384      	4.954967e-09 5.556866e-13 -9.079598e-18
0.01385      	4.954967e-09 4.384653e-13 -9.085448e-18
0.01386      	4.954967e-09 3.155039e-13 -9.082821e-18
0.01387      	4.954967e-09 1.870977e-13 -9.089337e-18
0.01388      	4.954967e-09 5.354578e-14 -9.086017e-18
0.01389      	4.954967e-09 -8.499754e-14 -9.092414e-18
0.0139       	4.954967e-09 -2.282580e-13 -9.089410e-18
0.01391      	4.954967e-09 -3.758013e-13 -9.096977e-18
0.01392      	4.954967e-09 -5.273513e-13 -9.094685e-18
0.01393      	4.954967e-09 -6.827735e-13 -9.100014e-18
0.01394      	4.954967e-09 -8.416785e-13 -9.098662e-18
0.01395      	4.954967e-09 -1.003669e-12 -9.104349e-18
0.01396      	4.954967e-09 -1.168418e-12 -9.102941e-18
0.01397      	4.954967e-09 -1.335515e-12 -9.109060e-18
0.01398      	4.954967e-09 -1.504630e-12 -9.107966e-18
0.01399      	4.954967e-09 -1.675225e-12 -9.113568e-18
0.014        	4.954967e-09 -1.847157e-12 -9.113076e-18
0.01401      	4.954967e-09 -2.019979e-12 -9.118289e-18
0.01402      	4.954967e-09 -2.193376e-12 -9.118725e-18
0.01403      	4.954967e-09 -2.366660e-12 -9.123205e-18
0.01404      	4.954967e-09 -2.539738e-12 -9.124534e-18
0.01405      	4.954967e-09 -2.712128e-12 -9.128606e-18
0.01406      	4.954967e-09 -2.883416e-12 -9.130696e-18
0.01407      	4.954967e-09 -3.053092e-12 -9.133181e-18
0.01408      	4.954967e-09 -3.220874e-12 -9.136094e-18
0.01409      	4.954967e-09 -3.386367e-12 -9.137490e-18
0.0141       	4.954967e-09 -3.549131e-12 -9.141565e-18
0.01411      	4.954967e-09 -3.708707e-12 -9.142432e-18
0.01412      	4.954967e-09 -3.864947e-12 -9.146961e-18
0.01413      	4.954967e-09 -4.017208e-12 -9.146643e-18
0.01414      	4.954967e-09 -4.165212e-12 -9.151120e-18
0.01415      	4.954967e-09 -4.308542e-12 -9.150260e-18
0.01416      	4.954967e-09 -4.446857e-12 -9.154889e-18
0.01417      	4.954967e-09 -4.579702e-12 -9.153775e-18
0.01418      	4.954967e-09 -4.706973e-12 -9.159520e-18
0.01419      	4.954967e-09 -4.828015e-12 -9.158023e-18
0.0142       	4.954967e-09 -4.942730e-12 -9.162961e-18
0.01421      	4.954967e-09 -5.050618e-12 -9.160866e-18
0.01422      	4.954967e-09 -5.151548e-12 -9.165552e-18
0.01423      	4.954967e-09 -5.245139e-12 -9.163525e-18
0.01424      	4.954967e-09 -5.331252e-12 -9.168199e-18
0.01425      	4.954967e-09 -5.409477e-12 -9.166095e-18
0.01426      	4.954967e-09 -5.479635e-12 -9.170699e-18
0.01427      	4.954967e-09 -5.541438e-12 -9.168518e-18
0.01428      	4.954967e-09 -5.594804e-12 -9.173161e-18
0.01429      	4.954967e-09 -5.639382e-12 -9.170949e-18
0.0143       	4.954967e-09 -5.675276e-12 -9.175193e-18
0.01431      	4.954967e-09 -5.702124e-12 -9.172834e-18
0.01432      	4.954967e-09 -5.719913e-12 -9.176999e-18
0.01433      	4.954967e-09 -5.728373e-12 -9.174603e-18
0.01434      	4.954967e-09 -5.727543e-12 -9.178649e-18
0.01435      	4.954967e-09 -5.717290e-12 -9.176355e-18
0.01436      	4.954967e-09 -5.697555e-12 -9.180508e-18
0.01437      	4.954967e-09 -5.668475e-12 -9.177801e-18
0.01438      	4.954967e-09 -5.629825e-12 -9.182260e-18
0.01439      	4.954967e-09 -5.581739e-12 -9.179614e-18
0.0144       	4.954967e-09 -5.524256e-12 -9.183796e-18
0.01441      	4.954967e-09 -5.457448e-12 -9.181147e-18
0.01442      	4.954967e-09 -5.381429e-12 -9.185183e-18
0.01443      	4.954967e-09 -5.296159e-12 -9.182468e-18
0.01444      	4.954967e-09 -5.202095e-12 -9.187055e-18
0.01445      	4.954967e-09 -5.099130e-12 -9.184441e-18
0.01446      	4.954967e-09 -4.987487e-12 -9.188556e-18
0.01447      	4.954967e-09 -4.867298e-12 -9.184852e-18
0.01448      	4.954967e-09 -4.738816e-12 -9.188234e-18
0.01449      	4.954967e-09 -4.602173e-12 -9.185182e-18
0.0145       	4.954967e-09 -4.457831e-12 -9.189062e-18
0.01451      	4.954966e-09 -4.305900e-12 -9.185457e-18
0.01452      	4.954966e-09 -4.146755e-12 -9.189089e-18
0.01453      	4.954966e-09 -3.980637e-12 -9.186210e-18
0.01454      	4.954966e-09 -3.807978e-12 -9.189753e-18
0.01455      	4.954966e-09 -3.628956e-12 -9.186420e-18
0.01456      	4.954966e-09 -3.444083e-12 -9.189579e-18
0.01457      	4.954966e-09 -3.253752e-12 -9.184967e-18
0.01458      	4.954966e-09 -3.058326e-12 -9.188768e-18
0.01459      	4.954966e-09 -2.858159e-12 -9.184664e-18
0.0146       	4.954965e-09 -2.653891e-12 -9.188240e-18
0.01461      	4.954965e-09 -2.445555e-12 -9.183880e-18
0.01462      	4.954965e-09 -2.233796e-12 -9.187812e-18
0.01463      	4.954965e-09 -2.019188e-12 -9.183428e-18
0.01464      	4.954965e-09 -1.802053e-12 -9.186925e-18
0.01465      	4.954964e-09 -1.582947e-12 -9.182962e-18
0.01466      	4.954964e-09 -1.362449e-12 -9.186951e-18
0.01467      	4.954964e-09 -1.141015e-12 -9.181978e-18
0.01468      	4.954964e-09 -9.191820e-13 -9.185787e-18
0.01469      	4.954964e-09 -6.973050e-13 -9.181380e-18
0.0147       	4.954964e-09 -4.761267e-13 -9.185693e-18
0.01471      	4.954963e-09 -2.559309e-13 -9.181125e-18
0.01472      	4.954963e-09 -3.747421e-14 -9.185620e-18
0.01473      	4.954963e-09 1.790775e-13 -9.180923e-18
0.01474      	4.954963e-09 3.930796e-13 -9.185691e-18
0.01475      	4.954962e-09 6.039599e-13 -9.181048e-18
0.01476      	4.954962e-09 8.110745e-13 -9.185221e-18
0.01477      	4.954962e-09 1.014098e-12 -9.180006e-18
0.01478      	4.954962e-09 1.212364e-12 -9.184871e-18
0.01479      	4.954962e-09 1.405752e-12 -9.179945e-18
0.0148       	4.954961e-09 1.593330e-12 -9.184478e-18
0.01481      	4.954961e-09 1.775077e-12 -9.179324e-18
0.01482      	4.954961e-09 1.949934e-12 -9.183890e-18
0.01483      	4.954961e-09 2.117969e-12 -9.178739e-18
0.01484      	4.954961e-09 2.278177e-12 -9.183178e-18
0.01485      	4.954960e-09 2.430509e-12 -9.179010e-18
0.01486      	4.954960e-09 2.574409e-12 -9.183994e-18
0.01487      	4.954960e-09 2.709855e-12 -9.178861e-18
0.01488      	4.954960e-09 2.836036e-12 -9.183749e-18
0.01489      	4.954960e-09 2.952784e-12 -9.179608e-18
0.0149       	4.954960e-09 3.059868e-12 -9.184724e-18
0.01491      	4.954960e-09 3.156722e-12 -9.180714e-18
0.01492      	4.954960e-09 3.243346e-12 -9.185949e-18
0.01493      	4.954959e-09 3.319009e-12 -9.182384e-18
0.01494      	4.954959e-09 3.383627e-12 -9.187123e-18
0.01495      	4.954959e-09 3.437256e-12 -9.183378e-18
0.01496      	4.954959e-09 3.479627e-12 -9.188609e-18
0.01497      	4.954959e-09 3.510328e-12 -9.185323e-18
0.01498      	4.954959e-09 3.529219e-12 -9.190148e-18
0.01499      	4.954959e-09 3.536273e-12 -9.186921e-18
0.015        	4.954959e-09 3.531433e-12 -9.192125e-18
0.01501      	4.954959e-09 3.514467e-12 -9.189492e-18
0.01502      	4.954959e-09 3.485375e-12 -9.194230e-18
0.01503      	4.954959e-09 3.444275e-12 -9.191740e-18
0.01504      	4.954959e-09 3.391166e-12 -9.196697e-18
0.01505      	4.954959e-09 3.325762e-12 -9.194447e-18
0.01506      	4.954959e-09 3.248557e-12 -9.199434e-18
0.01507      	4.954959e-09 3.159524e-12 -9.197127e-18
0.01508      	4.954959e-09 3.058683e-12 -9.201815e-18
0.01509      	4.954959e-09 2.946105e-12 -9.200981e-18
0.0151       	4.954959e-09 2.822183e-12 -9.205609e-18
0.01511      	4.954959e-09 2.686942e-12 -9.204905e-18
0.01512      	4.954959e-09 2.540750e-12 -9.209666e-18
0.01513      	4.954959e-09 2.383547e-12 -9.209514e-18
0.01514      	4.954959e-09 2.215710e-12 -9.213183e-18
0.01515      	4.954959e-09 2.037618e-12 -9.213619e-18
0.01516      	4.954959e-09 1.849720e-12 -9.217051e-18
0.01517      	4.954959e-09 1.652177e-12 -9.218530e-18
0.01518      	4.954959e-09 1.445457e-12 -9.221354e-18
0.01519      	4.954959e-09 1.230085e-12 -9.223165e-18
0.0152       	4.954959e-09 1.006552e-12 -9.225382e-18
0.01521      	4.954959e-09 7.749458e-13 -9.227714e-18
0.01522      	4.954959e-09 5.360544e-13 -9.228492e-18
0.01523      	4.954959e-09 2.902537e-13 -9.230281e-18
0.01524      	4.954959e-09 3.812934e-14 -9.230839e-18
0.01525      	4.954959e-09 -2.200223e-13 -9.234509e-18
0.01526      	4.954958e-09 -4.835447e-13 -9.234245e-18
0.01527      	4.954958e-09 -7.515981e-13 -9.238027e-18
0.01528      	4.954958e-09 -1.023897e-12 -9.238714e-18
0.01529      	4.954958e-09 -1.299665e-12 -9.243837e-18
0.0153       	4.954958e-09 -1.578222e-12 -9.243318e-18
0.01531      	4.954958e-09 -1.859000e-12 -9.248071e-18
0.01532      	4.954958e-09 -2.141493e-12 -9.247189e-18
0.01533      	4.954958e-09 -2.425008e-12 -9.251817e-18
0.01534      	4.954958e-09 -2.708885e-12 -9.250482e-18
0.01535      	4.954958e-09 -2.992422e-12 -9.255291e-18
0.01536      	4.954957e-09 -3.275090e-12 -9.254063e-18
0.01537      	4.954957e-09 -3.556113e-12 -9.258801e-18
0.01538      	4.954957e-09 -3.834891e-12 -9.257481e-18
0.01539      	4.954957e-09 -4.110795e-12 -9.262267e-18
0.0154       	4.954957e-09 -4.383082e-12 -9.260404e-18
0.01541      	4.954957e-09 -4.651078e-12 -9.265973e-18
0.01542      	4.954957e-09 -4.914237e-12 -9.264648e-18
0.01543      	4.954957e-09 -5.172026e-12 -9.269963e-18
0.01544      	4.954957e-09 -5.423603e-12 -9.268375e-18
0.01545      	4.954957e-09 -5.668286e-12 -9.273153e-18
0.01546      	4.954957e-09 -5.905552e-12 -9.270523e-18
0.01547      	4.954957e-09 -6.134822e-12 -9.275151e-18
0.01548      	4.954956e-09 -6.355501e-12 -9.272841e-18
0.01549      	4.954957e-09 -6.566937e-12 -9.277441e-18
0.0155       	4.954956e-09 -6.768668e-12 -9.275472e-18
0.01551      	4.954957e-09 -6.960109e-12 -9.280012e-18
0.01552      	4.954956e-09 -7.140561e-12 -9.278045e-18
0.01553      	4.954956e-09 -7.309604e-12 -9.282494e-18
0.01554      	4.954956e-09 -7.467096e-12 -9.279625e-18
0.01555      	4.954956e-09 -7.612425e-12 -9.284304e-18
0.01556      	4.954956e-09 -7.745149e-12 -9.282069e-18
0.01557      	4.954956e-09 -7.864843e-12 -9.286521e-18
0.01558      	4.954956e-09 -7.970835e-12 -9.284311e-18
0.01559      	4.954956e-09 -8.063015e-12 -9.288151e-18
0.0156       	4.954956e-09 -8.141453e-12 -9.285500e-18
0.01561      	4.954956e-09 -8.205417e-12 -9.289731e-18
0.01562      	4.954956e-09 -8.254644e-12 -9.287651e-18
0.01563      	4.954956e-09 -8.289301e-12 -9.292232e-18
0.01564      	4.954956e-09 -8.308713e-12 -9.289803e-18
0.01565      	4.954956e-09 -8.312788e-12 -9.293478e-18
0.01566      	4.954956e-09 -8.301680e-12 -9.290429e-18
0.01567      	4.954956e-09 -8.274947e-12 -9.294464e-18
0.01568      	4.954956e-09 -8.232821e-12 -9.292325e-18
0.01569      	4.954956e-09 -8.175192e-12 -9.295726e-18
0.0157       	4.954956e-09 -8.102037e-12 -9.293945e-18
0.01571      	4.954956e-09 -8.013694e-12 -9.296882e-18
0.01572      	4.954956e-09 -7.909798e-12 -9.294139e-18
0.01573      	4.954956e-09 -7.790683e-12 -9.296578e-18
0.01574      	4.954956e-09 -7.656581e-12 -9.294728e-18
0.01575      	4.954956e-09 -7.507534e-12 -9.298228e-18
0.01576      	4.954956e-09 -7.344108e-12 -9.296337e-18
0.01577      	4.954956e-09 -7.166443e-12 -9.299659e-18
0.01578      	4.954956e-09 -6.974738e-12 -9.296925e-18
0.01579      	4.954956e-09 -6.769371e-12 -9.300420e-18
0.0158       	4.954955e-09 -6.550749e-12 -9.297867e-18
0.01581      	4.954955e-09 -6.319049e-12 -9.299878e-18
0.01582      	4.954955e-09 -6.074928e-12 -9.296553e-18
0.01583      	4.954955e-09 -5.818828e-12 -9.299495e-18
0.01584      	4.954955e-09 -5.551129e-12 -9.296216e-18
0.01585      	4.954955e-09 -5.272591e-12 -9.299443e-18
0.01586      	4.954955e-09 -4.983382e-12 -9.297030e-18
0.01587      	4.954955e-09 -4.684522e-12 -9.299197e-18
0.01588      	4.954954e-09 -4.376260e-12 -9.294762e-18
0.01589      	4.954954e-09 -4.059480e-12 -9.296966e-18
0.0159       	4.954954e-09 -3.734875e-12 -9.294684e-18
0.01591      	4.954954e-09 -3.402967e-12 -9.297421e-18
0.01592      	4.954954e-09 -3.064496e-12 -9.293694e-18
0.01593      	4.954953e-09 -2.719803e-12 -9.296825e-18
0.01594      	4.954953e-09 -2.370099e-12 -9.292437e-18
0.01595      	4.954953e-09 -2.016201e-12 -9.296271e-18
0.01596      	4.954952e-09 -1.658766e-12 -9.291965e-18
0.01597      	4.954952e-09 -1.298638e-12 -9.296252e-18
0.01598      	4.954952e-09 -9.367067e-13 -9.291199e-18
0.01599      	4.954951e-09 -5.739126e-13 -9.295244e-18
0.016        	4.954951e-09 -2.108955e-13 -9.291589e-18
0.01601      	4.954951e-09 1.514603e-13 -9.295351e-18
0.01602      	4.954950e-09 5.126894e-13 -9.289622e-18
0.01603      	4.954950e-09 8.716265e-13 -9.294382e-18
0.01604      	4.954950e-09 1.227307e-12 -9.289624e-18
0.01605      	4.954949e-09 1.579102e-12 -9.294502e-18
0.01606      	4.954949e-09 1.926375e-12 -9.288709e-18
0.01607      	4.954948e-09 2.267866e-12 -9.293996e-18
0.01608      	4.954948e-09 2.602726e-12 -9.288907e-18
0.01609      	4.954947e-09 2.930115e-12 -9.294137e-18
0.0161       	4.954947e-09 3.249411e-12 -9.288739e-18
0.01611      	4.954946e-09 3.559695e-12 -9.293406e-18
0.01612      	4.954946e-09 3.860179e-12 -9.289596e-18
0.01613      	4.954945e-09 4.150129e-12 -9.294003e-18
0.01614      	4.954945e-09 4.428768e-12 -9.290184e-18
0.01615      	4.954945e-09 4.695211e-12 -9.294389e-18
0.01616      	4.954944e-09 4.949423e-12 -9.290671e-18
0.01617      	4.954944e-09 5.190187e-12 -9.295100e-18
0.01618      	4.954944e-09 5.416952e-12 -9.292248e-18
0.01619      	4.954943e-09 5.628833e-12 -9.295653e-18
0.0162       	4.954943e-09 5.825805e-12 -9.293693e-18
0.01621      	4.954943e-09 6.007152e-12 -9.296948e-18
0.01622      	4.954942e-09 6.171867e-12 -9.295877e-18
0.01623      	4.954942e-09 6.319688e-12 -9.298371e-18
0.01624      	4.954942e-09 6.450285e-12 -9.298223e-18
0.01625      	4.954942e-09 6.562988e-12 -9.300354e-18
0.01626      	4.954942e-09 6.657455e-12 -9.300734e-18
0.01627      	4.954941e-09 6.733331e-12 -9.302252e-18
0.01628      	4.954941e-09 6.790572e-12 -9.303581e-18
0.01629      	4.954941e-09 6.828836e-12 -9.304595e-18
0.0163       	4.954941e-09 6.847599e-12 -9.306206e-18
0.01631      	4.954941e-09 6.846698e-12 -9.307027e-18
0.01632      	4.954941e-09 6.826313e-12 -9.309136e-18
0.01633      	4.954940e-09 6.786244e-12 -9.309229e-18
0.01634      	4.954940e-09 6.726326e-12 -9.310750e-18
0.01635      	4.954940e-09 6.646476e-12 -9.310264e-18
0.01636      	4.954940e-09 6.547126e-12 -9.313146e-18
0.01637      	4.954940e-09 6.427831e-12 -9.312319e-18
0.01638      	4.954940e-09 6.288946e-12 -9.314798e-18
0.01639      	4.954940e-09 6.130683e-12 -9.313725e-18
0.0164       	4.954940e-09 5.953293e-12 -9.316200e-18
0.01641      	4.954940e-09 5.757077e-12 -9.315123e-18
0.01642      	4.954940e-09 5.542325e-12 -9.317578e-18
0.01643      	4.954939e-09 5.309374e-12 -9.316305e-18
0.01644      	4.954939e-09 5.058557e-12 -9.319479e-18
0.01645      	4.954939e-09 4.790395e-12 -9.318771e-18
0.01646      	4.954939e-09 4.505139e-12 -9.320937e-18
0.01647      	4.954939e-09 4.203471e-12 -9.320290e-18
0.01648      	4.954939e-09 3.885994e-12 -9.322328e-18
0.01649      	4.954939e-09 3.553433e-12 -9.321538e-18
0.0165       	4.954939e-09 3.206177e-12 -9.324043e-18
